Avg Temperature (K),Max Temperature (K),Min Temperature (K),Precipitation (kg m**-2),Relative Humidity (%),Wind Gust (m s**-1),Wind Speed (m s**-1),Downward Shortwave Radiation Flux (W m**-2),Vapor Pressure Deficit (kPa),Avg Temperature (K)_2,Max Temperature (K)_2,Min Temperature (K)_2,Precipitation (kg m**-2)_2,Relative Humidity (%)_2,Wind Gust (m s**-1)_2,Wind Speed (m s**-1)_2,Downward Shortwave Radiation Flux (W m**-2)_2,Vapor Pressure Deficit (kPa)_2,Avg Temperature (K)_3,Max Temperature (K)_3,Min Temperature (K)_3,Precipitation (kg m**-2)_3,Relative Humidity (%)_3,Wind Gust (m s**-1)_3,Wind Speed (m s**-1)_3,Downward Shortwave Radiation Flux (W m**-2)_3,Vapor Pressure Deficit (kPa)_3,Avg Temperature (K)_4,Max Temperature (K)_4,Min Temperature (K)_4,Precipitation (kg m**-2)_4,Relative Humidity (%)_4,Wind Gust (m s**-1)_4,Wind Speed (m s**-1)_4,Downward Shortwave Radiation Flux (W m**-2)_4,Vapor Pressure Deficit (kPa)_4,Avg Temperature (K)_5,Max Temperature (K)_5,Min Temperature (K)_5,Precipitation (kg m**-2)_5,Relative Humidity (%)_5,Wind Gust (m s**-1)_5,Wind Speed (m s**-1)_5,Downward Shortwave Radiation Flux (W m**-2)_5,Vapor Pressure Deficit (kPa)_5,Avg Temperature (K)_6,Max Temperature (K)_6,Min Temperature (K)_6,Precipitation (kg m**-2)_6,Relative Humidity (%)_6,Wind Gust (m s**-1)_6,Wind Speed (m s**-1)_6,Downward Shortwave Radiation Flux (W m**-2)_6,Vapor Pressure Deficit (kPa)_6,Avg Temperature (K)_7,Max Temperature (K)_7,Min Temperature (K)_7,Precipitation (kg m**-2)_7,Relative Humidity (%)_7,Wind Gust (m s**-1)_7,Wind Speed (m s**-1)_7,Downward Shortwave Radiation Flux (W m**-2)_7,Vapor Pressure Deficit (kPa)_7,Avg Temperature (K)_8,Max Temperature (K)_8,Min Temperature (K)_8,Precipitation (kg m**-2)_8,Relative Humidity (%)_8,Wind Gust (m s**-1)_8,Wind Speed (m s**-1)_8,Downward Shortwave Radiation Flux (W m**-2)_8,Vapor Pressure Deficit (kPa)_8,Avg Temperature (K)_9,Max Temperature (K)_9,Min Temperature (K)_9,Precipitation (kg m**-2)_9,Relative Humidity (%)_9,Wind Gust (m s**-1)_9,Wind Speed (m s**-1)_9,Downward Shortwave Radiation Flux (W m**-2)_9,Vapor Pressure Deficit (kPa)_9,Avg Temperature (K)_10,Max Temperature (K)_10,Min Temperature (K)_10,Precipitation (kg m**-2)_10,Relative Humidity (%)_10,Wind Gust (m s**-1)_10,Wind Speed (m s**-1)_10,Downward Shortwave Radiation Flux (W m**-2)_10,Vapor Pressure Deficit (kPa)_10,Avg Temperature (K)_11,Max Temperature (K)_11,Min Temperature (K)_11,Precipitation (kg m**-2)_11,Relative Humidity (%)_11,Wind Gust (m s**-1)_11,Wind Speed (m s**-1)_11,Downward Shortwave Radiation Flux (W m**-2)_11,Vapor Pressure Deficit (kPa)_11,Avg Temperature (K)_12,Max Temperature (K)_12,Min Temperature (K)_12,Precipitation (kg m**-2)_12,Relative Humidity (%)_12,Wind Gust (m s**-1)_12,Wind Speed (m s**-1)_12,Downward Shortwave Radiation Flux (W m**-2)_12,Vapor Pressure Deficit (kPa)_12,yield,asd_desc_EAST,asd_desc_EAST CENTRAL,asd_desc_EAST SOUTHEAST,asd_desc_LOWER DELTA,asd_desc_NORTH CENTRAL,asd_desc_NORTHEAST,asd_desc_NORTHWEST,asd_desc_SOUTHEAST,asd_desc_SOUTHWEST,asd_desc_UPPER DELTA,asd_desc_WEST,asd_desc_WEST SOUTHWEST
270.5462540322581,275.9893548387097,267.05962903225804,1.9422580645161287,75.4491935483871,7.075862903225807,5.712520161290322,1787.694758064516,0.1401008064516128,275.97854017857145,281.8062232142857,271.868875,8.696977678571429,78.99821428571428,6.835491071428572,4.977495535714286,1870.129017857143,0.1746919642857143,278.12658870967743,283.1980927419355,274.2891774193548,6.669588709677419,73.35806451612903,6.842915322580645,4.2265,2982.4641129032257,0.2503790322580645,281.75916666666666,288.1066,276.90239583333334,4.132295833333333,67.97208333333333,7.026883333333333,4.565370833333334,4445.705516666667,0.4444625,295.7751975806452,301.93226612903226,290.2880040322581,3.794850806451613,68.96209677419354,5.370576612903226,2.855431451612904,5911.961290322581,0.9713346774193548,297.49563333333333,303.24185833333337,292.5813375,11.2415125,77.22250000000001,4.3370625,2.253795833333333,6640.541516666666,0.8116083333333334,297.02570967741934,302.20293548387093,292.3691330645161,10.41874193548387,80.17258064516129,4.257419354838709,2.220177419354839,6551.492499999999,0.6931129032258064,296.7878306451613,302.1448427419355,292.456939516129,4.519483870967742,83.1467741935484,4.517677419354839,2.036967741935484,5567.796112903226,0.5908266129032258,294.95348333333334,300.8852,290.4370625,6.064691666666667,78.53500000000001,4.838895833333334,2.2035541666666663,4810.79625,0.69375,286.8181451612903,293.2440040322581,282.05932661290325,1.3975322580645162,73.68104838709678,6.311467741935483,3.4605120967741936,3343.033064516129,0.5057701612903226,276.2309833333333,280.6227375,273.13805,3.298783333333333,82.44291666666666,6.879183333333333,3.988745833333333,1919.98625,0.1484583333333333,275.8727741935484,280.2716290322581,272.900504032258,3.582185483870968,83.17862903225806,6.895959677419355,3.955665322580645,1521.4645161290323,0.1347459677419354,69.4,False,False,True,False,False,False,False,False,False,False,False,False
270.8770788530466,276.4414384707288,267.08940382317803,1.45978853046595,74.0074074074074,7.166826762246117,5.818346475507766,1837.2029868578247,0.1601648745519713,276.11229894179894,282.1368121693122,271.8866997354497,8.076415343915343,77.98928571428571,6.9124708994709,5.059042328042328,1911.356746031746,0.1858373015873015,278.3865376344086,283.4448399044206,274.57668578255675,6.543977299880526,73.9058542413381,6.80247311827957,4.280994026284349,2737.6731182795697,0.2503225806451613,281.9585395061728,288.35553086419753,277.0801407407407,3.631644444444445,67.32901234567902,6.9861148148148144,4.606707407407408,4410.495532098766,0.4612777777777778,295.92340382317803,302.20235364396655,290.4209259259259,2.792984468339307,68.81003584229391,5.357520908004779,2.878704898446834,5887.063560334528,0.990800477897252,297.8288320987654,303.6960148148148,292.7236666666667,9.352867901234568,76.1167901234568,4.378803703703704,2.318788888888889,6601.346809876543,0.8709913580246914,297.37191517323777,302.4915173237754,292.6791577060932,5.582864994026284,78.87192353643967,4.146918757467144,2.211301075268817,6646.056284348865,0.7475113500597372,297.00201792114694,302.4411445639188,292.6338649940263,5.607875746714456,82.35782556750299,4.560688172043011,2.080031063321386,5487.24209557945,0.6256678614097969,295.1979320987654,301.18701604938275,290.63304444444447,4.911925925925925,77.74037037037037,4.756458024691359,2.2155851851851853,4821.758148148148,0.7213555555555555,287.1299892473118,293.58859498207886,282.2716523297491,1.4805089605734767,72.384229390681,6.361402628434886,3.560701314217443,3308.130943847073,0.543378733572282,276.30134938271607,280.7359827160494,273.2463925925926,3.2778753086419754,82.35358024691357,6.831853086419754,3.997791358024691,1890.382098765432,0.1506024691358024,276.0033130227001,280.4603225806452,272.99320310633215,4.372415770609319,82.90872162485067,6.9125089605734775,3.9855185185185182,1586.1142174432498,0.1394193548387096,66.9,False,False,True,False,False,False,False,False,False,False,False,False
268.4478013582343,273.2606740237691,264.75924278438026,1.5973820033955857,79.22342954159592,8.478853989813244,5.949407470288625,1781.647538200339,0.0984516129032258,272.542984962406,277.6418740601504,268.4379718045113,6.482265037593985,81.18872180451127,7.748684210526316,5.0455169172932335,1750.0118421052632,0.1197537593984962,275.775298811545,281.0016553480476,271.7232427843803,3.9762122241086586,71.97453310696095,7.453996604414262,4.658018675721562,3517.939049235993,0.2304023769100169,279.77544561403505,286.5784701754386,274.46712631578947,2.8194,67.76245614035088,7.225084210526315,4.632450877192982,4179.5301,0.430259649122807,294.5984651952462,301.78868081494056,288.50542614601017,3.6687368421052633,64.8358234295416,6.556334465195246,3.814976230899832,5723.519864176571,1.0620797962648556,296.2835245614035,301.68333859649124,291.7547245614035,8.408580701754385,79.31614035087719,5.25570350877193,2.92530350877193,5737.905178947369,0.6715210526315789,296.1132071307301,301.1458455008489,291.29680984719863,5.786696095076401,78.73225806451613,5.05244142614601,2.5274550084889644,6456.050713073006,0.6730950764006791,296.5535008488964,302.3181731748727,291.6299168081494,3.0451103565365023,79.21782682512733,5.459726655348048,2.610390492359932,5640.559249575552,0.7014295415959253,294.1391210526316,300.6267701754386,288.90003333333334,2.054940350877193,72.90631578947368,6.3039964912280695,2.960747368421053,4759.9771929824565,0.8207508771929825,285.13321222410866,291.343779286927,280.6059660441426,3.0014244482173176,74.33005093378608,7.5156893039049235,3.927612903225808,2948.414091680814,0.4110220713073005,274.8072947368421,278.3837070175438,272.1525403508772,2.972166666666667,83.65894736842105,7.549498245614035,4.118129824561403,1701.348947368421,0.1191561403508771,273.7535229202037,278.07966553480475,270.71557555178265,3.8787707979626487,86.14940577249575,7.17041935483871,3.92590662139219,1433.8269949066214,0.0936994906621392,70.4,True,False,False,False,False,False,False,False,False,False,False,False
271.89402822580644,277.454875,268.18453629032257,2.7461733870967744,74.76491935483871,6.547927419354839,5.785540322580646,1921.000806451613,0.1610564516129032,277.62799107142854,283.3368482142857,273.36176339285714,9.6098125,80.16205357142857,6.352214285714285,4.964339285714286,1889.680803571429,0.1998973214285714,279.6597822580645,284.3283427419355,275.93902822580645,5.950177419354839,74.61693548387096,6.431463709677419,4.422504032258065,2545.4342741935484,0.264741935483871,283.0357625,289.21787083333334,278.393325,5.1336208333333335,67.785,6.687870833333333,4.4480125,4206.023433333333,0.4684833333333333,295.7393104838709,301.78945161290324,290.5644032258064,7.033762096774193,73.51693548387097,4.813524193548386,2.649709677419355,5736.5,0.8332298387096774,298.3395458333333,303.96657500000003,293.5405083333333,9.659370833333332,77.09375,3.890291666666666,2.096783333333333,6347.9411,0.8549749999999999,298.3444556451613,303.63233870967747,293.55798387096775,5.552548387096775,78.21612903225805,3.769294354838709,2.220661290322581,6832.711451612903,0.8140201612903226,297.2580766129032,302.59366532258065,293.1134556451613,3.6312258064516127,82.98790322580645,4.080173387096775,2.117745967741936,5606.128370967742,0.6126733870967742,295.53885,301.26612083333333,291.3235666666667,5.156525,81.81125,4.2079625,2.2859833333333333,4534.329583333334,0.6123625,287.7482177419355,293.6641975806452,283.32055241935484,2.0779959677419355,76.99072580645162,5.6729032258064525,3.640379032258065,3201.881451612903,0.4827137096774193,277.5713875,282.32835,274.33832083333334,3.7042875,82.05541666666666,6.3687125,4.054604166666667,1938.5325,0.1694083333333333,277.4048629032258,282.12325000000004,274.3254112903226,4.828947580645161,82.07177419354838,6.763624999999999,4.269544354838709,1653.1959677419354,0.1610322580645161,59.7,False,False,False,False,False,False,False,True,False,False,False,False
269.00865949820786,273.88121983273595,264.9187861409797,1.3932270011947432,75.79832735961767,7.534702508960573,5.75052807646356,1789.9500597371564,0.1268518518518518,272.1945727513228,277.58199735449733,267.8360105820106,5.056146825396826,77.96124338624338,7.051248677248677,4.813444444444444,1901.1935185185189,0.1432949735449735,276.7646320191159,282.40494265232974,272.5438339307049,5.42768219832736,71.43405017921147,7.37547789725209,4.863609318996415,3291.253643966547,0.2589151732377538,280.3511925925925,287.506262962963,274.9112592592593,2.19259012345679,65.27753086419753,7.001977777777777,4.545907407407407,4262.533309876543,0.4902864197530864,294.8270764635604,301.63101075268816,288.93163918757466,4.828904420549582,67.34121863799282,5.440964157706094,3.000348864994026,5891.056750298686,0.972258064516129,296.74185061728394,302.3120024691358,291.9886012345679,3.834293827160494,76.7116049382716,5.051396296296296,2.701056790123457,6079.558414814815,0.7717271604938272,296.48235842293906,301.7881660692952,291.3314635603345,4.1988984468339305,77.268458781362,4.58768219832736,2.490286738351254,6694.275041816009,0.7427132616487455,296.4521397849462,302.07800836320195,291.7486893667861,7.086457586618876,80.7890083632019,5.104776583034648,2.36305256869773,5513.348905615293,0.6479557945041815,293.7028432098765,300.05165185185183,288.5432802469136,2.7772543209876543,75.40246913580246,5.314283950617283,2.575123456790124,4743.737283950618,0.7144061728395061,284.8907670250896,290.7220047789725,280.5119091995221,5.885763440860215,75.55495818399044,6.720902031063322,3.553770609318996,2948.2553166069297,0.389179211469534,274.3014790123457,278.0482456790123,271.3962222222222,3.017725925925926,80.34358024691359,7.122993827160494,4.05273950617284,1865.4998765432097,0.1409296296296296,273.68651851851854,278.5507228195938,270.4262365591398,3.0901804062126645,82.03440860215053,6.598919952210276,3.744654719235364,1649.6575866188768,0.1225782556750298,60.9,False,False,False,False,False,False,False,False,False,False,True,False
272.0429283154121,277.7501899641577,268.13004659498205,3.6975806451612905,71.90035842293906,6.164455197132616,5.80510752688172,1983.8813620071685,0.1835519713261648,278.48855555555554,284.2703452380953,274.1806468253968,10.756654761904764,79.41468253968254,6.00102380952381,4.876603174603175,1824.25753968254,0.2306349206349206,279.707082437276,284.71221505376343,275.6600860215054,5.379720430107527,74.97562724014337,6.114250896057348,4.572731182795699,2658.179211469534,0.2678207885304659,283.62002222222225,290.539125925926,278.6003962962963,5.191837037037037,65.81851851851852,6.578785185185185,4.492266666666667,4328.947137037037,0.5355444444444445,296.3392222222222,302.26875268817207,291.1681433691756,8.22299641577061,72.23584229390681,4.982935483870968,2.940383512544803,5855.358064516128,0.9106164874551972,298.80487777777773,304.1442,294.061937037037,12.26148148148148,77.13851851851852,3.934240740740741,2.091381481481481,6614.346192592593,0.8754074074074073,298.55987455197135,303.6137383512545,293.8367741935484,4.195003584229391,78.2089605734767,3.7106810035842295,2.2877813620071685,6991.861541218638,0.8075591397849462,297.61844086021506,303.11490681003585,293.19736559139784,1.809598566308244,80.1831541218638,3.8863225806451616,2.3324551971326164,5689.603863799283,0.7180860215053764,295.8588592592593,301.76551851851855,291.36825555555555,2.8976814814814817,78.84518518518519,4.217559259259259,2.585840740740741,4431.355925925926,0.7412888888888889,288.05994265232977,294.0579641577061,283.32389247311824,1.948827956989247,74.60645161290323,5.593483870967742,3.873551971326165,3210.312544802868,0.5481971326164875,277.85040740740743,282.7853629629629,274.50978148148147,4.033748148148148,80.48592592592593,6.17074074074074,4.12797037037037,1928.271851851852,0.1892296296296296,277.717311827957,282.31147311827954,274.4656415770609,4.780784946236559,80.54910394265234,6.624505376344087,4.374161290322581,1721.426164874552,0.1770250896057347,69.6,False,False,False,False,False,False,False,True,False,False,False,False
270.4237139784946,276.31418709677416,265.9082559139785,1.3945548387096771,72.04688172043011,6.966694623655914,5.580055913978494,2008.050322580645,0.1816924731182795,274.548869047619,280.7094142857143,269.6866166666667,5.253359523809524,75.35333333333334,6.818488095238095,4.892195238095239,1909.8809523809523,0.1980738095238095,278.045088172043,283.0090795698925,274.02524086021504,4.1367161290322585,72.27655913978494,6.953954838709677,4.648935483870968,2717.637204301075,0.2704064516129032,281.7974022222222,288.9753288888889,276.4642577777778,1.5280155555555557,62.57355555555555,6.939586666666666,4.62116,4437.086544444444,0.5556244444444445,296.1516752688172,302.29725591397846,290.7550602150538,3.840043010752688,68.7458064516129,5.217754838709677,2.8368258064516128,5983.098279569893,0.9996774193548388,298.0518711111111,303.7791022222222,292.91955333333334,4.108233333333333,75.18755555555556,4.744624444444445,2.5822133333333337,6414.337155555556,0.9033288888888888,297.86612688172045,303.1800516129032,292.9815978494624,2.611956989247312,75.49612903225805,4.374337634408602,2.361324731182796,6728.338387096775,0.8823139784946237,297.87406666666664,303.5323290322581,293.0051978494623,3.258090322580645,76.36258064516129,4.993189247311828,2.34174623655914,5764.565225806452,0.8742193548387097,295.60827333333333,302.14858444444445,290.18696444444447,1.0530177777777778,72.37422222222223,4.986193333333333,2.5379466666666666,4904.756,0.9060111111111112,286.9015935483871,293.2786258064516,282.1707870967742,3.09027311827957,72.53268817204301,6.1706021505376345,3.473225806451613,3178.9210752688173,0.5184774193548387,275.50315333333333,279.8833422222222,272.4290177777778,2.935555555555556,81.12955555555556,6.655782222222222,3.837591111111111,1894.7668888888888,0.1528155555555555,275.16495268817204,280.3625247311828,271.68616344086024,3.562131182795699,79.2363440860215,6.568131182795699,3.907178494623656,1738.9234408602151,0.1664838709677419,65.7,False,False,False,False,False,False,False,False,False,False,False,True
269.03769941348975,274.2159545454545,264.6815058651027,1.6427214076246337,74.1733137829912,7.604541055718474,5.53550586510264,1921.5781524926688,0.1422155425219941,271.9628977272727,277.91062175324674,267.56794805194806,4.7435162337662335,75.53181818181818,7.0407142857142855,4.61361038961039,2084.4837662337663,0.1627840909090909,276.9286759530792,282.28426539589447,272.8296348973607,4.44057917888563,71.47536656891495,7.64599853372434,4.771904692082111,3174.7024926686217,0.2608826979472141,280.5925181818182,287.97701666666666,275.00159242424246,1.3578863636363636,61.25212121212122,7.0947000000000005,4.4930666666666665,4572.55403939394,0.5714530303030303,295.3559604105572,302.0547052785924,289.36188563049853,2.8960058651026395,65.08269794721407,5.513434017595308,3.1009208211143693,5909.434457478005,1.0865571847507332,297.2696015151515,303.1542015151515,292.3431151515152,6.349768181818181,73.73666666666666,5.3050500000000005,2.845565151515152,6230.879963636364,0.9189848484848484,296.83142521994137,302.4892448680352,291.54620087976537,2.883598240469208,75.78533724340176,4.581934017595308,2.457233137829912,6970.465190615835,0.824873900293255,297.109495601173,303.01399560117306,292.27888856304986,6.2211642228739,76.3108504398827,5.354733137829912,2.5301319648093843,6007.841090909091,0.8386920821114369,293.71146666666664,299.87933484848486,288.77065303030304,4.147312121212122,75.78212121212121,5.5108848484848485,2.597362121212121,4799.092727272728,0.7134272727272728,285.00805865102643,290.86504545454545,280.7177478005865,5.852048387096774,75.32639296187683,6.687325513196481,3.469870967741936,2854.132404692082,0.3965703812316716,274.43902424242424,278.49952272727273,271.33285757575754,3.1698666666666666,78.47545454545455,7.314315151515152,3.983834848484849,1937.8534848484849,0.1603015151515151,273.88809237536657,278.71404252199414,270.6028563049853,2.7914868035190614,80.25190615835777,6.885865102639296,3.740708211143695,1678.0892961876832,0.1417844574780058,73.0,False,False,False,False,False,False,False,False,False,False,True,False
268.3458580645161,273.3401913978495,264.6285301075269,1.60562688172043,79.29236559139784,8.260670967741936,5.99851505376344,1745.1182795698924,0.097516129032258,272.5195988095238,277.49670714285713,268.3944369047619,6.912829761904762,81.0229761904762,7.371078571428572,4.971408333333334,1702.8232142857144,0.1207988095238095,275.82219247311826,281.1362849462366,271.70144623655915,3.1894978494623656,71.22688172043011,7.274495698924731,4.632029032258065,3638.846451612904,0.2348376344086021,279.5960488888889,286.29164777777777,274.32396666666665,2.655158888888889,67.03222222222222,7.005622222222223,4.573917777777778,4243.714544444444,0.4321666666666666,294.16302903225807,301.285611827957,288.1347419354839,4.075123655913978,65.66505376344087,6.334639784946237,3.632537634408602,5684.582795698925,1.0302698924731182,296.0517222222222,301.43687,291.62793888888893,9.865673333333334,79.14022222222222,5.178235555555556,2.862901111111111,5617.138933333334,0.6691955555555555,296.036588172043,301.17383548387096,291.0529064516129,4.925204301075269,77.88462365591397,4.817306451612904,2.441735483870968,6500.181182795699,0.7041516129032258,296.5246505376344,302.37663010752686,291.4560935483871,2.476175268817204,78.53763440860214,5.2699333333333325,2.5314505376344085,5673.083397849462,0.7272451612903226,294.0208544444444,300.5577277777778,288.76249333333334,2.0161177777777777,73.27511111111112,6.080632222222222,2.8430544444444443,4716.297111111112,0.8076788888888888,285.0573462365591,291.3298397849462,280.4422903225806,3.324532258064516,74.44440860215055,7.266919354838709,3.81338064516129,2921.3589247311825,0.4139860215053763,274.9362222222222,278.5313644444444,272.28817444444445,3.0777277777777776,83.35544444444444,7.309815555555556,4.065985555555556,1633.5642222222225,0.1223733333333333,273.7691548387097,277.9781440860216,270.7590182795699,3.5287580645161287,85.80086021505376,6.974198924731183,3.868281720430108,1413.3245161290324,0.0967,70.8,True,False,False,False,False,False,False,False,False,False,False,False
270.8200994623656,276.6358252688172,266.3317338709677,1.2643306451612903,70.90698924731183,6.874045698924731,5.416760752688172,2084.684139784946,0.1936370967741935,275.0448005952381,281.25172023809523,270.25565773809524,5.781166666666667,74.64642857142857,6.827401785714286,4.798089285714285,2036.3086309523808,0.2112529761904761,278.36505376344087,283.073873655914,274.5480698924731,4.3167446236559135,72.36747311827958,6.955623655913979,4.548841397849463,2605.325268817204,0.2716102150537634,282.02408055555554,288.9815138888889,276.9176194444444,1.5889055555555556,62.59472222222222,6.990297222222223,4.574277777777778,4375.538155555556,0.5473944444444445,296.21159408602153,302.0572043010753,291.0347392473118,4.526543010752688,69.10215053763442,5.16697311827957,2.756370967741935,5880.413440860215,0.9819301075268818,298.25118888888886,303.7464694444445,293.2748722222222,5.430747222222222,74.66388888888889,4.642272222222222,2.482380555555556,6306.322766666666,0.9178833333333332,298.09650537634406,303.21141666666665,293.49863440860213,2.082521505376344,74.8758064516129,4.400650537634409,2.3168198924731183,6881.210376344086,0.9045725806451612,297.97598655913976,303.5308387096774,293.2671129032258,3.1871129032258065,75.8510752688172,4.976295698924731,2.3043736559139782,5789.696784946236,0.888744623655914,295.80938055555555,301.9808777777778,290.74426666666665,1.699688888888889,72.38777777777777,4.884808333333333,2.4396305555555555,4898.665,0.8963833333333333,287.1474811827957,293.3608682795699,282.61429032258064,2.9882876344086022,72.53360215053763,6.05102688172043,3.355577956989248,3257.34623655914,0.525,275.8682277777778,280.27044166666667,272.837575,3.2451944444444445,81.02694444444445,6.643038888888889,3.726847222222222,1919.645277777778,0.1576277777777777,275.58931451612904,280.721623655914,272.16210215053763,3.4884301075268813,78.38548387096775,6.604559139784946,3.842177419354839,1706.540053763441,0.178258064516129,67.7,False,False,False,False,False,False,False,False,False,False,False,True
266.78922119815667,271.5696820276498,262.62988479262674,1.4541036866359447,76.02281105990784,6.463801843317972,4.151052995391705,1793.4548387096777,0.0972419354838709,268.55780102040814,273.4581147959184,264.6378698979592,4.679426020408164,74.8625,6.03323469387755,3.750107142857143,2436.436479591837,0.1206301020408163,275.23183870967745,280.5222373271889,270.90279032258064,2.347864055299539,64.91129032258064,6.859716589861751,4.104112903225806,4192.255529953917,0.283110599078341,277.7060261904762,283.9652380952381,272.35819285714285,2.0362,62.25380952380952,6.544650000000001,4.068930952380953,4750.3410523809525,0.444047619047619,292.5163917050691,298.7687442396313,287.02635714285714,7.165147465437788,70.31866359447004,5.467218894009217,3.133629032258064,5191.616589861751,0.8208894009216591,294.9800023809524,300.3704119047619,290.4477547619048,8.946571428571428,76.08261904761905,5.593197619047619,3.261154761904762,5210.395266666667,0.7084666666666666,295.7411129032258,301.2818294930876,290.2761589861751,3.38358064516129,74.48479262672811,4.628682027649769,2.4709447004608296,6880.670783410139,0.797294930875576,295.39533179723503,300.7070783410138,290.990599078341,6.8421105990783415,80.7057603686636,4.869472350230415,2.420488479262673,5288.267023041474,0.5986981566820276,291.723169047619,297.8553857142857,286.9525761904762,5.979466666666667,77.38928571428572,5.284802380952382,2.585614285714286,4244.840476190476,0.5723904761904762,282.5757188940092,288.0342281105991,278.58248156682026,4.795481566820277,76.07442396313365,6.6749101382488485,3.313688940092166,2507.5682027649773,0.3069124423963133,273.1658904761905,276.3038785714286,270.4726809523809,1.945490476190476,77.38642857142857,7.050554761904762,3.648111904761905,1768.696428571429,0.1405619047619047,272.7337350230415,276.6432534562212,269.9453479262673,2.6710552995391708,80.56751152073734,6.307940092165899,3.253486175115208,1456.589861751152,0.1208271889400921,61.7,False,False,False,False,False,False,True,False,False,False,False,False
267.68187903225805,272.1159569892473,263.9200107526882,1.699,79.12741935483871,6.937368279569893,4.342521505376344,1696.654569892473,0.0872930107526881,270.0018630952381,274.8989255952381,265.96522321428574,5.514571428571428,78.44821428571429,6.465720238095238,3.8456994047619046,1991.7107142857144,0.1167886904761904,274.8959032258064,279.7006639784946,271.10415053763444,2.173994623655914,69.10806451612903,6.100206989247312,3.641260752688172,3933.262365591398,0.2368333333333333,277.60308888888886,283.3817388888889,273.030175,2.5017944444444447,65.16361111111111,6.012272222222222,3.6886527777777776,4707.669544444445,0.3937083333333334,291.8954919354839,298.2292661290322,286.70515053763444,6.964349462365591,70.26693548387097,5.2570510752688175,2.8396075268817205,5122.937903225807,0.8107956989247311,294.516825,299.78805,290.4743277777778,9.555308333333333,78.27694444444445,5.155452777777778,2.8053583333333334,5225.859711111111,0.6358944444444444,296.2256989247312,301.26563978494625,291.11451881720427,3.251881720430108,71.8225806451613,4.866026881720431,2.4325967741935486,6936.868440860215,0.8825349462365591,295.96366666666665,301.1888978494624,291.49929032258063,6.012876344086021,77.83629032258064,4.715540322580646,2.2963306451612904,5323.235494623656,0.7073037634408602,292.6250583333333,298.2418638888889,288.0561527777777,1.73875,75.685,5.596405555555555,2.665755555555556,4493.803888888889,0.6449277777777778,283.27856451612905,288.4152822580645,279.3956155913978,4.469540322580645,77.89354838709677,6.438150537634409,3.194752688172043,2520.142741935484,0.3033763440860215,273.50888333333336,276.47647777777775,271.11641388888887,3.352436111111111,80.8175,6.804030555555555,3.5443583333333333,1629.6919444444443,0.1271277777777777,272.8641827956989,276.71819086021503,269.94104032258065,2.8194919354838714,84.0010752688172,6.288602150537635,3.2230376344086022,1463.819623655914,0.0991317204301075,72.2,False,False,False,False,False,True,False,False,False,False,False,False
268.3311995967742,273.09031250000004,264.67782862903226,1.577608870967742,78.93266129032257,7.989268145161291,5.844554435483871,1676.2991935483872,0.0995221774193548,271.6756339285714,276.4306183035714,267.514796875,7.199149553571429,80.98214285714286,7.085537946428572,4.901328125,1806.5303571428567,0.1168950892857142,275.5628225806452,280.75521169354835,271.5601915322581,2.1072379032258066,70.44254032258064,6.946802419354839,4.568336693548387,3821.828830645162,0.2369737903225806,279.01849375,285.39855625,274.16819791666666,2.46505,66.14562500000001,6.75219375,4.429866666666666,4258.16635,0.42106875,293.2765967741936,300.21581048387094,287.5482318548387,3.8820826612903225,68.14758064516128,6.053818548387096,3.431320564516129,5480.661491935484,0.9369314516129033,295.74116250000003,301.2576979166667,291.37774791666664,7.65323125,77.82583333333334,5.375685416666667,2.972845833333333,5491.393391666667,0.7051999999999999,296.25189112903223,301.3461733870968,291.1536149193548,3.4845483870967744,74.9891129032258,4.838014112903227,2.506828629032258,6785.169112903225,0.801141129032258,296.5048790322581,302.2642157258065,291.50862903225806,3.3711875,77.62399193548387,5.143252016129032,2.424568548387097,5633.612443548387,0.7538306451612903,293.48151249999995,299.58751666666666,288.65983958333334,2.045375,75.76895833333333,5.921791666666667,2.758075,4688.3775000000005,0.6933666666666666,284.49825403225805,290.3676209677419,280.14482862903225,3.973193548387097,77.31411290322582,6.914659274193548,3.5917903225806453,2795.7443548387096,0.3468306451612903,274.76565416666665,278.03591875,272.2784125,2.9439291666666665,83.17687500000001,7.076897916666667,3.91191875,1525.1875,0.1212958333333333,273.70728830645163,277.76568145161286,270.7729838709677,3.292993951612903,84.90645161290323,6.815975806451613,3.753304435483871,1417.4360887096775,0.1008669354838709,73.7,True,False,False,False,False,False,False,False,False,False,False,False
